rank,university,country,student_pop,student_staff_ratio,intl_students_pct,female_male_ratio,overall_score,teaching,research_env,research_qual,industry,intl_outlook,year,female_pct
1648.0,El Bosque University,Colombia,12702.0,6.8,2,62:38:00,19.8595,23.7,9.3,20.0,16.9,46.6,2024,62.0
1649.0,Universitas Andalas,Indonesia,32695.0,22.0,1,58:42:00,19.8535,24.7,12.7,16.5,36.1,33.2,2024,58.0
1650.0,Erzincan Binali Yıldırım University,Turkey,24096.0,21.9,4,49:51:00,19.7845,12.0,8.7,37.6,16.6,23.7,2024,49.0
1651.0,Irkutsk National Research Technical University,Russian Federation,9732.0,10.6,13,38 : 62,19.7085,21.7,9.6,23.4,24.2,33.8,2024,38.0
1652.0,College of Charleston,United States,9986.0,16.3,1,68:32:00,19.707,17.4,7.9,30.4,23.2,29.8,2024,68.0
1653.0,University of Fukui,Japan,4803.0,7.6,2,27 : 73,19.6895,26.0,12.4,16.4,37.9,26.5,2024,27.0
1654.0,Afe Babalola University,Nigeria,9660.0,10.7,1,57:43:00,19.681,23.4,11.6,17.2,24.6,43.6,2024,57.0
1655.0,University of Baghdad,Iraq,77128.0,13.3,0,57:43:00,19.6535,25.1,12.6,19.8,28.5,20.2,2024,57.0
1656.0,International Hellenic University,Greece,59370.0,38.0,2,44:56:00,19.6145,9.6,9.4,36.5,20.1,30.7,2024,44.0
1657.0,Kasetsart University,Thailand,70633.0,18.7,1,62:38:00,19.6065,18.1,12.6,23.5,25.7,33.8,2024,62.0
1658.0,Ankara Yildirim Beyazit University,Turkey,21060.0,23.3,12,54:46:00,19.595,19.2,12.6,23.1,17.3,35.4,2024,54.0
1659.0,Karadeniz Technical University,Turkey,30690.0,14.0,5,44:56:00,19.561,19.3,10.1,27.8,22.4,22.7,2024,44.0
1660.0,Silpakorn University,Thailand,22163.0,18.8,2,69:31:00,19.5425,19.3,13.6,20.7,38.0,29.0,2024,69.0
1661.0,University of Mascara,Algeria,21663.0,23.8,0,62:38:00,19.5205,13.7,7.5,31.4,16.1,43.2,2024,62.0
1662.0,University of Miskolc,Hungary,7808.0,14.9,5,48:52:00,19.5135,25.6,13.4,16.1,21.7,31.7,2024,48.0
1663.0,National Taichung University of Science and Technology,Taiwan,16191.0,12.3,1,69:31:00,19.463,18.2,11.5,27.5,24.1,20.6,2024,69.0
1664.0,Damghan University,Iran,4709.0,15.9,0,69:31:00,19.436,17.7,11.4,27.0,17.9,27.9,2024,69.0
1665.0,Universidad Católica de la Santísima Concepción,Chile,9879.0,22.9,0,56:44:00,19.4285,13.2,14.9,22.9,16.9,48.9,2024,56.0
1666.0,Bozok University,Turkey,13417.0,14.4,5,51:49:00,19.409,16.1,9.4,30.3,16.9,28.9,2024,51.0
1667.0,Ondokuz Mayis University,Turkey,38149.0,18.3,14,44:56:00,19.3505,19.0,11.4,22.2,26.8,36.1,2024,44.0
1668.0,Universidade Estadual do Norte Fluminense Darcy Ribeiro,Brazil,7105.0,22.8,0,61:39:00,19.345,21.1,10.9,21.6,22.3,34.5,2024,61.0
1669.0,Federal University of Pará,Brazil,46837.0,17.7,0,52:48:00,19.328,22.6,11.7,21.3,21.7,26.8,2024,52.0
1670.0,Oran 1 University,Algeria,25443.0,21.9,1,70:30:00,19.316,30.7,9.0,13.2,17.8,39.7,2024,70.0
1671.0,Kogakuin University,Japan,6553.0,18.3,2,0.806944444,19.306,16.8,11.3,26.3,32.7,25.0,2024,44.66
1672.0,University of Sistan and Baluchestan,Iran,8890.0,19.6,1,58:42:00,19.302,18.5,11.4,26.4,22.9,22.7,2024,58.0
1673.0,Grigore T. Popa University of Medicine and Pharmacy,Romania,9765.0,10.8,26,68:32:00,19.294,22.5,10.1,18.9,22.5,42.1,2024,68.0
1674.0,Vietnam National University (Ho Chi Minh City),Vietnam,83599.0,24.5,1,46:54:00,19.193,14.6,11.2,26.1,26.2,36.8,2024,46.0
1675.0,Bolu Abant Izzet Baysal University,Turkey,23820.0,22.1,9,55:45:00,19.185,15.6,9.3,29.2,17.4,32.4,2024,55.0
1676.0,National Ilan University,Taiwan,5637.0,23.8,2,36 : 64,19.171,13.9,14.6,23.1,37.1,32.3,2024,36.0
1677.0,Ming Chuan University,Taiwan,18146.0,21.6,11,61:39:00,19.133,13.4,12.0,22.6,51.0,38.4,2024,61.0
1678.0,Hasanuddin University,Indonesia,38942.0,16.6,0,51:49:00,19.119,18.8,11.2,25.8,27.5,19.8,2024,51.0
1679.0,Pavlov First Saint Petersburg State Medical University,Russian Federation,5462.0,7.0,14,75:25:00,19.118,29.4,10.7,12.5,25.3,34.4,2024,75.0
1680.0,Universidade Federal de Ouro Preto (UFOP),Brazil,14799.0,16.3,1,49:51:00,19.082,22.1,12.0,20.7,25.5,24.7,2024,49.0
1681.0,University of Valparaíso,Chile,16627.0,19.0,2,58:42:00,19.014,15.4,12.2,22.0,18.7,47.8,2024,58.0
1682.0,V.N. Karazin Kharkiv National University,Ukraine,17491.0,8.3,28,53:47:00,18.993,26.4,10.9,8.8,46.6,47.2,2024,53.0
1683.0,University of West Attica,Greece,37470.0,37.9,0,50:50:00,18.9525,10.0,9.7,34.7,22.8,24.9,2024,50.0
1684.0,Széchenyi István University,Hungary,9573.0,14.8,5,45:55:00,18.9035,19.1,11.7,23.2,17.4,29.6,2024,45.0
1685.0,Nara Women’s University,Japan,2592.0,8.7,5,100:00:00,18.8825,24.3,8.7,17.3,22.4,41.4,2024,100.0
1685.0,University of Port Harcourt,Nigeria,31493.0,17.1,0,35 : 65,18.8825,23.1,14.4,15.4,21.8,32.0,2024,35.0
1687.0,Jianghan University,China,20774.0,15.1,1,56:44:00,18.8685,16.7,9.2,27.6,33.6,22.0,2024,56.0
1688.0,Bursa Technical University,Turkey,8696.0,18.5,8,48:52:00,18.855,13.7,9.4,30.4,18.5,29.7,2024,48.0
1689.0,Federal Rural University of Pernambuco,Brazil,14347.0,12.3,0,49:51:00,18.85,25.0,11.0,19.1,20.0,23.4,2024,49.0
1690.0,Ivane Javakhishvili Tbilisi State University,Georgia,23278.0,30.6,3,61:39:00,18.85,15.9,11.3,22.2,18.0,46.7,2024,61.0
1691.0,University of Craiova,Romania,16907.0,20.9,4,50:50:00,18.8295,18.3,11.5,25.2,18.4,24.0,2024,50.0
1692.0,Hassiba Benbouali University of Chlef,Algeria,30200.0,22.0,1,72:28:00,18.8,15.5,12.3,20.7,32.7,41.9,2024,72.0
1693.0,University of Montenegro,Montenegro,15618.0,20.3,2,68:32:00,18.78,13.0,12.6,23.8,25.4,41.8,2024,68.0
1694.0,Kanazawa Medical University,Japan,1063.0,2.1,1,55:45:00,18.773,26.6,10.2,17.3,29.7,21.2,2024,55.0
1695.0,State University of Ponta Grossa,Brazil,8568.0,8.9,0,55:45:00,18.719,24.9,11.3,18.1,18.1,25.9,2024,55.0
1696.0,Sophia University,Japan,13265.0,12.7,10,60:40:00,18.6805,22.6,11.0,13.3,25.4,50.9,2024,60.0
1697.0,Universitas Sumatera Utara,Indonesia,35761.0,19.2,2,54:46:00,18.6465,16.5,10.5,26.6,17.1,27.6,2024,54.0
1698.0,Belgorod State National Research University,Russian Federation,14066.0,15.6,20,60:40:00,18.5925,23.4,13.7,10.6,34.1,42.3,2024,60.0
1699.0,Universidad Católica del Maule,Chile,10891.0,21.1,3,58:42:00,18.5735,13.4,13.4,19.3,15.8,57.5,2024,58.0
1700.0,National Chiayi University,Taiwan,11251.0,22.5,3,49:51:00,18.540000000000003,14.4,14.1,21.0,56.7,21.8,2024,49.0
1701.0,Université Hassan 1er,Morocco,50518.0,88.2,2,48:52:00,18.5265,24.9,10.3,19.2,16.6,23.6,2024,48.0
1702.0,Université Chouaïb Doukkali,Morocco,23437.0,34.5,2,58:42:00,18.483500000000003,13.4,10.8,28.8,18.9,26.7,2024,58.0
1703.0,Satbayev University,Kazakhstan,8114.0,12.4,5,44:56:00,18.459,22.7,10.8,8.5,23.2,68.7,2024,44.0
1704.0,Osaka Institute of Technology,Japan,7407.0,35.4,1,0.643055556,18.44,14.8,15.3,20.6,37.3,26.2,2024,39.14
1705.0,Tamil Nadu Agricultural University,India,7000.0,9.3,0,61:39:00,18.4355,29.5,11.0,14.0,26.7,17.0,2024,61.0
1706.0,Fukuoka University,Japan,19536.0,8.7,1,40 : 60,18.4295,23.5,9.7,17.9,37.1,24.4,2024,40.0
1707.0,NED University of Engineering and Technology,Pakistan,12878.0,24.0,0,37 : 63,18.28,12.7,13.1,19.8,26.3,49.9,2024,37.0
1708.0,Bursa Uludağ University,Turkey,41901.0,24.2,10,50:50:00,18.2245,18.8,10.4,20.0,31.0,32.3,2024,50.0
1709.0,University of La Sabana,Colombia,11838.0,17.1,2,56:44:00,18.1905,17.4,10.9,19.7,16.6,44.3,2024,56.0
1710.0,Universidade Tecnológica Federal do Paraná (UTFPR),Brazil,39007.0,15.3,1,30 : 70,18.164,16.7,10.2,22.3,42.3,25.3,2024,30.0
1711.0,Nnamdi Azikiwe University,Nigeria,33856.0,15.9,0,46:54:00,18.124,18.3,8.7,23.8,16.0,32.3,2024,46.0
1712.0,Matej Bel University,Slovakia,6834.0,14.2,10,67:33:00,18.1125,19.4,13.9,15.5,16.4,40.7,2024,67.0
1713.0,University of Hyogo,Japan,6540.0,12.4,3,41:59:00,18.1105,22.5,13.2,11.8,56.5,24.6,2024,41.0
1714.0,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,Ukraine,21170.0,8.0,3,30 : 70,18.0565,26.5,9.9,16.0,22.2,22.4,2024,30.0
1715.0,Universitas Negeri Surabaya,Indonesia,35066.0,28.0,1,63:37:00,18.001499999999997,13.5,9.0,27.2,15.6,35.0,2024,63.0
1716.0,Universidade do Estado de Santa Catarina,Brazil,12417.0,11.5,1,54:46:00,17.9875,26.5,11.0,15.7,17.0,21.2,2024,54.0
1717.0,Perm National Research Polytechnic University,Russian Federation,8719.0,10.2,9,37 : 63,17.9775,23.7,13.4,9.9,50.0,28.4,2024,37.0
1718.0,Sivas Cumhuriyet University,Turkey,33919.0,32.4,8,50:50:00,17.947999999999997,14.9,9.5,26.1,18.5,29.7,2024,50.0
1719.0,Jean Moulin University – Lyon 3,France,27655.0,39.0,18,66:34:00,17.9025,14.3,13.6,13.6,27.5,60.8,2024,66.0
1720.0,Mustansiriyah University,Iraq,30964.0,6.5,1,52:48:00,17.901,25.3,8.4,16.0,19.1,32.5,2024,52.0
1721.0,Gheorghe Asachi Technical University of Iaşi,Romania,13357.0,20.8,9,29 : 71,17.89,15.9,9.6,23.2,26.2,32.1,2024,29.0
1722.0,Lagos State University,Nigeria,28722.0,35.6,0,45:55:00,17.875,12.9,9.3,25.3,16.0,41.9,2024,45.0
1723.0,Dunarea de Jos University of Galati,Romania,12481.0,16.0,22,58:42:00,17.8725,19.8,9.2,17.5,16.4,46.1,2024,58.0
1724.0,Université 8 Mai 1945 Guelma,Algeria,18030.0,20.9,1,70:30:00,17.861499999999996,14.7,8.6,25.4,15.9,37.0,2024,70.0
1725.0,National University of Córdoba,Argentina,174780.0,16.9,1,65:35:00,17.8555,18.0,10.3,20.0,19.4,37.1,2024,65.0
1726.0,Université Sultan Moulay Slimane,Morocco,38741.0,56.2,0,52:48:00,17.7495,11.8,9.8,29.9,21.1,21.5,2024,52.0
1727.0,Mendeleev University of Chemical Technology,Russian Federation,7338.0,14.9,6,56:44:00,17.666999999999998,19.6,14.1,14.3,43.4,23.6,2024,56.0
1728.0,Volgograd State Technical University,Russian Federation,12884.0,13.9,10,30 : 70,17.650499999999997,17.8,9.3,22.9,18.5,27.9,2024,30.0
1729.0,National Technical University Kharkiv Polytechnic Institute,Ukraine,11055.0,7.9,14,31 : 69,17.616,24.8,9.0,14.9,17.5,33.6,2024,31.0
1730.0,Universidad Autónoma de Querétaro,Mexico,25567.0,45.2,1,57:43:00,17.6075,19.1,10.5,19.1,23.7,30.0,2024,57.0
1731.0,Latvia University of Life Sciences and Technologies,Latvia,3991.0,21.3,4,50:50:00,17.592999999999996,16.3,17.3,15.8,30.5,24.1,2024,50.0
1732.0,University of Karachi,Pakistan,47337.0,39.3,0,60:40:00,17.3935,14.1,10.6,19.5,24.5,44.4,2024,60.0
1733.0,GITAM University,India,23730.0,13.9,1,37 : 63,17.369,19.6,9.3,20.8,19.0,25.2,2024,37.0
1734.0,Pontifical Catholic University of Minas Gerais,Brazil,37267.0,36.0,1,57:43:00,17.353499999999997,24.4,10.7,14.6,20.5,24.7,2024,57.0
1735.0,University of Lampung,Indonesia,34807.0,13.1,0,60:40:00,17.3355,17.1,8.1,26.3,16.8,18.4,2024,60.0
1736.0,Zonguldak Bülent Ecevit University,Turkey,29329.0,22.4,8,57:43:00,17.3195,12.5,11.2,21.6,48.1,26.4,2024,57.0
1737.0,Federal University of Itajubá,Brazil,8608.0,17.3,1,30 : 70,17.3155,17.7,9.6,21.3,20.5,28.0,2024,30.0
1738.0,"Federal University of Agriculture, Abeokuta",Nigeria,17433.0,26.5,0,52:48:00,17.307,15.6,8.0,24.5,17.0,31.4,2024,52.0
1739.0,Iwate University,Japan,5316.0,13.6,3,37 : 63,17.261499999999998,22.3,11.2,12.6,38.5,28.2,2024,37.0
1740.0,Gubkin Russian State University of Oil and Gas,Russian Federation,9371.0,12.2,7,33 : 67,17.236,23.4,10.5,12.5,38.2,26.8,2024,33.0
1741.0,Universidad Panamericana (UP),Mexico,15469.0,7.8,2,48:52:00,17.221999999999998,23.9,9.1,12.0,16.0,43.9,2024,48.0
1742.0,Chuo University,Japan,26161.0,35.6,4,38 : 62,17.2175,18.7,12.7,15.5,27.2,30.4,2024,38.0
1743.0,EAFIT University,Colombia,11298.0,18.8,1,44:56:00,17.1675,17.0,11.0,16.5,16.5,44.7,2024,44.0
1744.0,Chubu University,Japan,8929.0,17.1,2,27 : 73,17.159,17.1,11.9,15.9,33.4,34.1,2024,27.0
1745.0,Universidad Pontificia Bolivariana (UPB),Colombia,10565.0,10.6,2,57:43:00,17.134999999999998,24.2,10.6,10.2,26.8,37.2,2024,57.0
1746.0,Ufa State Petroleum Technological University,Russian Federation,12971.0,8.2,11,38 : 62,17.130499999999998,23.0,8.0,17.1,16.7,29.7,2024,38.0
1747.0,Recep Tayyip Erdoğan University,Turkey,12407.0,16.9,4,54:46:00,17.07,16.3,9.5,23.9,16.6,22.3,2024,54.0
1748.0,Kirikkale University,Turkey,27869.0,47.7,1,49:51:00,17.052500000000002,14.3,18.8,17.2,20.3,18.8,2024,49.0
1749.0,Novosibirsk State Technical University,Russian Federation,12615.0,14.6,17,40 : 60,17.0305,20.2,12.4,12.8,23.2,36.1,2024,40.0
1750.0,State University of Santa Cruz,Brazil,7854.0,9.8,2,46:54:00,16.996000000000002,22.9,9.3,14.1,17.4,34.9,2024,46.0
1751.0,Bilecik Şeyh Edebali University,Turkey,10386.0,16.3,13,40 : 60,16.984499999999997,14.5,9.5,22.8,17.8,32.0,2024,40.0
1752.0,Başkent University,Turkey,13970.0,13.3,3,49:51:00,16.962,20.0,12.2,15.7,29.1,22.0,2024,49.0
1753.0,Çankırı Karatekin University,Turkey,10567.0,19.9,20,53:47:00,16.9515,12.5,9.5,22.7,15.6,41.0,2024,53.0
1754.0,Niğde Ömer Halisdemir University,Turkey,14088.0,20.1,5,80:20:00,16.904,13.5,9.4,24.5,19.2,27.7,2024,80.0
1755.0,National University of Costa Rica,Costa Rica,20913.0,11.0,3,56:44:00,16.886,21.0,10.0,11.8,21.9,45.0,2024,56.0
1756.0,Temuco Catholic University,Chile,10775.0,11.1,0,61:39:00,16.8845,19.8,10.5,12.7,23.9,43.1,2024,61.0
1757.0,Jan Evangelista Purkyně University,Czech Republic,7887.0,17.7,3,66:34:00,16.868499999999997,16.1,13.6,15.3,18.0,38.2,2024,66.0
1758.0,Kazan National Research Technological University,Russian Federation,13088.0,11.6,16,40 : 60,16.8315,21.9,8.8,12.4,36.1,35.4,2024,40.0
1759.0,University of Brawijaya,Indonesia,55332.0,14.4,1,56:44:00,16.821999999999996,20.5,9.9,17.2,20.4,25.7,2024,56.0
1760.0,Universidad del Valle,Colombia,33442.0,8.9,1,50:50:00,16.788,23.2,8.7,12.2,17.9,40.6,2024,50.0
1761.0,North-Caucasus Federal University,Russian Federation,18917.0,8.0,11,51:49:00,16.7345,27.8,9.0,9.1,17.4,33.3,2024,51.0
1762.0,Tokyo City University,Japan,7479.0,26.8,2,1.011805556,16.731,17.6,12.0,13.9,43.6,28.6,2024,50.29
1763.0,Inönü University,Turkey,36388.0,22.2,3,51:49:00,16.729499999999998,17.8,9.4,21.5,18.0,21.1,2024,51.0
1764.0,Bharati Vidyapeeth University,India,9925.0,7.3,0,50:50:00,16.718,24.8,9.4,13.5,30.4,18.8,2024,50.0
1765.0,University of Kufa,Iraq,28175.0,12.3,0,65:35:00,16.703499999999995,20.0,8.7,18.0,16.7,29.5,2024,65.0
1766.0,University of Birjand,Iran,12245.0,36.9,4,53:47:00,16.6765,11.1,9.5,26.7,16.8,26.2,2024,53.0
1767.0,Payame Noor University,Iran,428888.0,120.3,1,60:40:00,16.656,12.9,9.1,26.1,19.6,21.3,2024,60.0
1768.0,University of Biskra,Algeria,30508.0,21.5,0,64:36:00,16.586,16.3,8.6,19.3,15.9,38.1,2024,64.0
1769.0,Tokyo University of Agriculture,Japan,13004.0,32.2,2,43:57:00,16.572999999999997,18.1,9.1,18.9,29.8,23.1,2024,43.0
1770.0,University of Sarajevo,Bosnia and Herzegovina,25468.0,15.6,0,64:36:00,16.571499999999997,16.4,10.8,18.6,23.6,27.7,2024,64.0
1771.0,Southwest State University,Russian Federation,6592.0,13.4,11,39 : 61,16.5595,20.8,11.2,11.4,33.7,32.1,2024,39.0
1772.0,Kocaeli University,Turkey,66547.0,47.2,2,41:59:00,16.5445,14.3,9.7,22.1,23.7,25.8,2024,41.0
1773.0,"University of the Andes, Venezuela",Venezuela,20302.0,10.1,2,61:39:00,16.4675,21.9,8.6,8.8,27.7,50.2,2024,61.0
1774.0,Ibaraki University,Japan,7741.0,14.8,3,34 : 66,16.391499999999997,18.9,12.5,12.2,36.9,27.4,2024,34.0
1775.0,Ivan Franko National University of Lviv,Ukraine,19799.0,10.7,2,63:37:00,16.366,24.5,10.5,10.0,17.9,31.7,2024,63.0
1776.0,Meiji University,Japan,32810.0,34.0,5,35 : 65,16.3545,16.3,12.1,13.5,40.8,31.4,2024,35.0
1777.0,M’Hamed Bougara University of Boumerdès,Algeria,32215.0,22.6,1,59:41:00,16.3275,15.2,8.1,21.3,16.3,32.7,2024,59.0
1778.0,Instituto Politécnico Nacional (IPN),Mexico,141583.0,13.0,0,42:58:00,16.308,20.7,9.9,14.5,26.7,25.5,2024,42.0
1779.0,Sichuan University of Science and Engineering,China,44741.0,22.9,1,39 : 61,16.2745,12.0,10.4,23.8,26.4,20.3,2024,39.0
1780.0,North-Eastern Federal University,Russian Federation,12179.0,12.2,4,55:45:00,16.262999999999998,24.7,10.1,11.2,17.5,26.5,2024,55.0
1781.0,Jan Kochanowski University in Kielce,Poland,10010.0,11.2,3,72:28:00,16.249,21.3,12.3,11.9,18.4,27.9,2024,72.0
1782.0,University of Abou Bekr Belkaïd Tlemcen,Algeria,42485.0,21.3,1,59:41:00,16.218,22.7,9.0,11.6,19.6,35.3,2024,59.0
1783.0,Aksaray University,Turkey,19511.0,22.2,8,49:51:00,16.196,11.6,8.8,23.5,26.8,28.0,2024,49.0
1784.0,Blida 1 University,Algeria,29433.0,20.4,1,64:36:00,16.174,19.6,8.6,14.9,16.7,36.8,2024,64.0
1785.0,University of Basrah,Iraq,42848.0,11.7,0,55:45:00,16.150499999999997,23.4,7.8,14.6,16.2,26.1,2024,55.0
1786.0,Dumlupinar University,Turkey,44749.0,44.4,19,40 : 60,16.147000000000002,10.9,7.8,23.3,19.8,38.5,2024,40.0
1787.0,Pontificia Universidad Católica del Ecuador,Ecuador,21237.0,25.4,1,56:44:00,16.1405,12.2,8.7,15.3,15.9,63.9,2024,56.0
1788.0,Université Kasdi Merbah Ouargla,Algeria,33148.0,26.4,0,57:43:00,16.090999999999998,20.0,8.6,16.0,17.3,29.4,2024,57.0
1789.0,Benemérita Universidad Autónoma de Puebla,Mexico,79695.0,45.2,1,52:48:00,16.0905,15.6,9.5,17.1,19.4,37.7,2024,52.0
1790.0,Baku State University,Azerbaijan,23684.0,13.2,2,66:34:00,16.014,20.1,8.6,13.8,19.7,35.5,2024,66.0
1791.0,Université Frères Mentouri Constantine 1,Algeria,32394.0,16.2,1,65:35:00,15.9585,20.2,8.1,13.5,18.2,38.3,2024,65.0
1792.0,University of Bío-Bío,Chile,12662.0,25.5,1,43:57:00,15.954,12.9,12.8,13.9,19.1,46.7,2024,43.0
1793.0,Kwansei Gakuin University,Japan,25232.0,24.7,4,49:51:00,15.901999999999996,15.7,9.5,15.4,20.7,40.9,2024,49.0
1794.0,Herzen State Pedagogical University of Russia,Russian Federation,15645.0,15.4,18,75:25:00,15.878,20.2,11.5,9.8,17.6,39.2,2024,75.0
1795.0,Universidad Autónoma de Coahuila,Mexico,27413.0,29.6,0,58:42:00,15.777,21.4,8.0,12.8,18.1,34.4,2024,58.0
1796.0,Naresuan University,Thailand,27234.0,18.3,1,68:32:00,15.7605,15.8,10.5,14.8,28.3,33.1,2024,68.0
1797.0,North-Western State Medical University named after I.I. Mechnikov,Russian Federation,6539.0,5.4,11,68:32:00,15.7335,26.0,9.8,7.7,17.1,29.7,2024,68.0
1798.0,Hue University,Vietnam,48943.0,23.0,1,56:44:00,15.704499999999998,13.3,8.7,16.4,16.2,49.2,2024,56.0
1799.0,Srinakharinwirot University,Thailand,28132.0,18.9,1,67:33:00,15.700499999999998,19.4,9.7,15.8,18.8,22.3,2024,67.0
1800.0,Toyama Prefectural University,Japan,1864.0,9.5,2,31 : 69,15.695,25.0,9.5,9.5,27.0,21.8,2024,31.0
1801.0,Utsunomiya University,Japan,4805.0,13.7,4,37 : 63,15.6925,20.4,12.6,9.1,27.7,29.1,2024,37.0
1802.0,Doshisha University,Japan,27624.0,18.6,4,42:58:00,15.662,17.9,10.9,11.1,30.7,35.5,2024,42.0
1803.0,National University of Kaohsiung,Taiwan,5916.0,25.0,4,41:59:00,15.6295,13.3,16.0,12.1,28.9,30.4,2024,41.0
1804.0,Kyoto Sangyo University,Japan,12551.0,21.9,2,34 : 66,15.5835,14.3,9.1,14.9,22.4,44.8,2024,34.0
1805.0,University of Colima,Mexico,14288.0,9.3,0,55:45:00,15.582,21.6,8.0,12.4,20.0,31.6,2024,55.0
1806.0,Voronezh State University,Russian Federation,16386.0,11.1,15,52:48:00,15.5805,22.7,10.7,7.7,17.4,37.0,2024,52.0
1807.0,Universidade Estadual do Oeste do Paraná (Unioeste),Brazil,12529.0,9.9,0,60:40:00,15.422,27.6,9.8,7.4,17.2,20.4,2024,60.0
1808.0,University of Laghouat,Algeria,30088.0,29.8,0,46:54:00,15.397499999999996,14.0,8.6,17.2,15.9,39.7,2024,46.0
1809.0,Universidad Industrial de Santander (UIS),Colombia,21413.0,23.4,1,45:55:00,15.376,14.4,12.2,11.6,31.5,38.0,2024,45.0
1810.0,Chinese Culture University,Taiwan,23152.0,23.5,6,50:50:00,15.3195,13.9,10.0,16.8,26.1,29.8,2024,50.0
1811.0,Privolzhsky Research Medical University,Russian Federation,5896.0,10.3,23,68:32:00,15.304,23.9,9.9,5.2,20.0,40.3,2024,68.0
1812.0,Kırşehir Ahi Evran University,Turkey,12506.0,24.6,17,50:50:00,15.3005,11.8,9.8,18.4,16.5,37.3,2024,50.0
1813.0,National United University,Taiwan,7415.0,20.6,1,32 : 68,15.295,13.5,11.7,15.7,41.8,20.5,2024,32.0
1814.0,Aoyama Gakuin University,Japan,19692.0,12.2,3,49:51:00,15.204,20.0,8.9,10.4,22.2,36.2,2024,49.0
1815.0,Russian State University for the Humanities,Russian Federation,16679.0,22.1,4,69:31:00,15.194,13.5,13.4,16.8,15.7,22.1,2024,69.0
1816.0,Bernardo O’Higgins University,Chile,9010.0,18.6,6,68:32:00,15.1835,13.9,10.3,10.7,20.9,54.0,2024,68.0
1817.0,Universidad Autónoma de Yucatán,Mexico,19128.0,19.6,0,50:50:00,15.1595,14.9,10.0,14.6,24.1,33.6,2024,50.0
1818.0,Jember University,Indonesia,36654.0,30.2,0,66:34:00,15.134999999999998,11.1,9.1,23.0,18.1,21.3,2024,66.0
1819.0,University of Science and Technology of Oran Mohamed-Boudiaf,Algeria,18552.0,9.6,1,50:50:00,15.108999999999998,24.6,7.0,9.0,17.3,32.4,2024,50.0
1820.0,National University of Medical Sciences (NUMS),Pakistan,8693.0,4.6,3,57:43:00,15.107499999999998,23.1,9.5,9.2,16.2,28.4,2024,57.0
1821.0,Perm State University,Russian Federation,9845.0,12.0,5,59:41:00,15.100499999999998,21.2,12.5,8.2,24.6,23.7,2024,59.0
1822.0,University of Guanajuato,Mexico,30317.0,21.4,2,55:45:00,15.046,16.2,9.3,13.4,20.5,36.4,2024,55.0
1823.0,Meijo University,Japan,15000.0,30.7,1,34 : 66,15.025999999999998,14.5,12.1,11.6,42.8,27.3,2024,34.0
1824.0,Ordu University,Turkey,11050.0,18.7,0,52:48:00,15.0075,14.0,10.3,19.6,16.7,17.9,2024,52.0
1825.0,University of Béjaïa,Algeria,40752.0,23.7,1,61:39:00,15.0015,13.8,8.3,14.4,20.9,44.9,2024,61.0
1826.0,Universidad Autónoma de Nuevo León (UANL),Mexico,132850.0,48.0,0,47:53:00,14.989499999999998,13.3,9.1,17.1,19.8,33.4,2024,47.0
1827.0,University of Pernambuco,Brazil,21435.0,16.9,0,,14.979,16.0,10.3,15.2,18.3,26.4,2024,
1828.0,Mackenzie Presbyterian University,Brazil,27487.0,28.1,0,51:49:00,14.9655,17.4,10.8,12.4,20.7,28.7,2024,51.0
1829.0,Kanagawa University,Japan,17730.0,14.5,4,30 : 70,14.8975,17.6,8.3,11.4,24.4,38.7,2024,30.0
1830.0,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca (CEFET-RJ),Brazil,18816.0,21.0,0,38 : 62,14.894,12.4,9.7,18.2,16.7,30.6,2024,38.0
1831.0,Industrial University of Tyumen,Russian Federation,11396.0,11.4,6,35 : 65,14.853,19.5,8.4,14.0,18.3,23.1,2024,35.0
1832.0,University of Mosul,Iraq,59250.0,20.2,0,47:53:00,14.7865,14.8,9.9,16.3,28.8,20.1,2024,47.0
1833.0,Saratov State Medical University,Russian Federation,7242.0,6.6,12,,14.752999999999998,25.6,10.7,3.7,16.2,31.2,2024,
1834.0,Middle Technical University,Iraq,45510.0,33.6,0,42:58:00,14.744,9.4,7.5,23.7,16.9,26.8,2024,42.0
1835.0,Yuriy Fedkovych Chernivtsi National University,Ukraine,10592.0,10.4,1,56:44:00,14.7335,22.8,9.9,8.2,17.6,26.3,2024,56.0
1836.0,Manisa Celal Bayar University,Turkey,28224.0,17.9,3,48:52:00,14.7015,14.9,5.2,21.6,16.7,22.0,2024,48.0
1837.0,Northern (Arctic) Federal University named after M.V. Lomonosov,Russian Federation,8341.0,14.9,9,48:52:00,14.698,20.3,11.1,7.7,19.7,31.9,2024,48.0
1838.0,University of Sciences and Technology Houari Boumediene,Algeria,39136.0,19.5,0,47:53:00,14.6125,17.8,7.4,12.8,18.2,35.3,2024,47.0
1839.0,Oles Honchar Dnipro National University,Ukraine,7478.0,10.1,2,56:44:00,14.603000000000002,25.1,9.0,7.4,18.9,21.5,2024,56.0
1840.0,Islamic University of Indonesia,Indonesia,22998.0,26.5,4,48:52:00,14.5785,15.8,9.7,12.5,17.3,35.5,2024,48.0
1841.0,Uzhhorod National University,Ukraine,14460.0,11.3,13,53:47:00,14.578,22.2,8.9,4.7,16.2,45.2,2024,53.0
